"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.41634246,0.4139647899999999,0.3586719499999999,0.23722725,0.12018252,0.04854115
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,1033.610616857798,858.204101010683,614.484193274891,362.255648502183,114.8001022479447,-59.679610862208044
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5365627625,0.6574086244999999,0.7809471495,0.9220420734999999,0.7503319795000001,0.8159528603999999
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.0590364795,0.1543104243,0.304076059,0.50372336,0.80118214,1.05742077
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.1250809699999999,0.18024389,0.25131998,0.25931773,0.38728486,0.46794840000000004
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.06757546,0.2649694,0.5109669,0.790841,1.082525,1.260933
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4992234999999998,1.5820249,1.6948633999999998,1.8614119999999998,2.1958187000000002,2.32659203
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.7294316494,4.7471137705,5.8828270604999995,7.0761788875,7.552193934500001,8.708103172400001
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.6155257074,0.8580901255,1.1556949225,1.5238663685,1.6785786315,2.0425564304
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.46034799,0.59555012,0.75833191,0.90462092,1.1443814799999998,1.36993329
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.24852504,2.6079285,1.7752743999999998,0.9632698000000001,0.30437484,0.05687282
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.13327011,0.19191774,0.2376983399999999,0.29152689,0.36055475,0.33498311
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,13.0767667494,14.8135004305,16.5402820105,18.5135124975,20.6425477045,23.084664422399996
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.3161004999999997,2.8728979,2.2862412999999995,1.7541108,1.38689984,1.31780582
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.04395955,0.2002629,0.4414792,0.7302727,1.0821478999999998,1.3558057
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.1504986999999999,0.2623362,0.3391318,0.3391866999999999,0.3392425,0.33911579999999997
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.744274242,2.402305445,3.1583683380000003,3.978244819,4.294241803,5.081050942
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0663278,0.268279,0.541533,0.899603,1.4402629999999998,1.875521
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4328957,1.3137458999999998,1.1533304000000002,0.961809,0.7555556999999999,0.45107103
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.05772116,0.1326009,0.1914779,0.257465,0.33711779999999997,0.3241283
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,3.938393,4.823995999999998,5.68032,6.6256629999999985,8.002699,9.027247000000001
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.6141379919999999,2.210096065,2.889026148,3.6971139889999995,3.879882643,4.582559932
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07554895,0.0593168399999999,0.0462204399999999,0.03406189,0.0234369499999999,0.01085481
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.4163884399999999,0.39528722,0.31685271,0.17434822,0.06223358,0.0141275899999999
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,1010.936251912112,785.2038018268512,492.446212997675,200.93099366256519,-54.56970076886453,-197.1873808344624
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5507547845,0.6862297135,0.8205681635000001,0.9728595634999999,0.8124572015000001,0.8935362804000001
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.0647709229,0.171860412,0.335126759,0.551006805,0.86612143,1.14902015
"GCAM 5.3","R_MAC_70_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.13013625,0.1922093799999999,0.26934219,0.28113083,0.41435916,0.49849101
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.04084108,0.1714453,0.3617617,0.5946796999999999,0.888041,1.0920990000000002
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.5083073,1.5808441999999998,1.6746381999999997,1.8194784,2.1416037999999995,2.2905471
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.6091951541000005,4.4800070861000005,5.525908506,6.593414417000001,6.950369596,7.9378867699
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.5873802576,0.7912659516,1.0554968185,1.3828590925,1.4953014034999998,1.8005027263999998
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.440669834,0.5394366700000001,0.65198242,0.73848644,0.8860212,0.9935864999999999
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.32745851,2.8838504,2.2613942000000002,1.5965443000000001,0.9127025,0.4083482
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.12509741,0.1777366699999999,0.22309759,0.27755864,0.36026803,0.33962632
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,12.8443682881,14.336516326099998,15.935800616,17.668931897,19.448255126,21.2287108899
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.36829959,3.0552957000000003,2.6231558999999995,2.191224,1.8007435,1.5004472
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.0249284439999999,0.11830735,0.2777212,0.4755665,0.737258,0.9218487
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.1373586,0.24030520000000002,0.33629359999999997,0.33920209999999995,0.3392645,0.33913190000000004
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.6653232965,2.2240539344999997,2.9044860875,3.6364722245,3.8756726925,4.5528721435
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.044298800000000006,0.1965943,0.415342,0.6977800000000001,1.133968,1.472317
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4640084999999998,1.3842499,1.2592961999999999,1.1216983999999999,1.0076358,0.8182301
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.0441999,0.10938889999999998,0.166628,0.23071279999999997,0.3200691,0.3119057
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,3.7927989999999996,4.503196,5.237018,6.048769999999998,7.309249,8.166617
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.5423281695000002,2.0490899875,2.6606989305,3.3869209275000003,3.5006805355,4.0978721635
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.0808975099999999,0.06834777,0.05646959,0.04684584,0.0401989299999999,0.02772062
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.41574139,0.42112932,0.37426122,0.2629199399999999,0.1487631999999999,0.0717378
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,1041.9363181718034,886.167944269914,668.049068417592,435.941832324813,197.12543706606388,14.7783219732252
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5307081725,0.6447828885,0.7642758505,0.8999294484999999,0.7230647735000001,0.7826397964
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.0566720851,0.1464830631,0.291220968,0.482929644,0.77223663,1.01786293
"GCAM 5.3","R_MAC_75_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.122995127,0.17496394699999998,0.243787157,0.249551297,0.37499215700000005,0.45499998
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.0567906699999999,0.2309412,0.4523637,0.7148939999999999,1.009798,1.204544
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.5021932999999998,1.5802076999999999,1.6886578999999997,1.8494235,2.1816232999999996,2.32251825
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.6836215857999997,4.6500924706000015,5.749401129600001,6.8987340256,7.3318796176,8.4207249275
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.6047549858,0.8336772896,1.1177852546,1.4718045446,1.6111278606000001,1.9516278165
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.45261888,0.57349066,0.71403244,0.83602039,1.03594723,1.21100322
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.28128803,2.718906,1.9502941000000003,1.1820888999999999,0.48765420000000004,0.13088681
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.12997518,0.18660441,0.23200029999999996,0.28793571,0.3611394,0.33416808
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,12.9888866458,14.6464924406,16.3003495696,18.1824895256,20.156690747600006,22.3306822875
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.3380787000000005,2.9498472000000002,2.4026577999999996,1.8969828999999998,1.4974522,1.33543081
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.03596232,0.1680067999999999,0.3742621,0.6284628999999999,0.9448538000000001,1.1820655999999998
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.1456045,0.2545777999999999,0.33913530000000003,0.3391967,0.3392717,0.3391225
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.7141291,2.337455381,3.062848575,3.852851781,4.141349057,4.884594611
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0575360999999999,0.2414359999999999,0.4927359999999999,0.824149,1.325036,1.726773
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4446572,1.3387717,1.1959218999999999,1.0252745,0.8565872999999999,0.59574525
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.05249323,0.12429260000000002,0.1819295,0.2491708,0.3317525999999999,0.3180136999999999
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,3.882399,4.70625,5.5136,6.413393,7.748649,8.706837
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.58672542,2.151544201,2.803157335,3.5831635110000004,3.741263097,4.402632521
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07748195,0.06231181,0.050070800000000006,0.03876491,0.0293868,0.01615438
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.4166565599999999,0.40548386,0.3397703399999999,0.20755749,0.09109343,0.02893762
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,1023.5902562086153,825.2298248109952,557.911523845793,285.8210416111247,30.64609487186518,-129.09442956147834
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5430840586,0.6710134046,0.7993575036,0.9458590995999999,0.7794435505999999,0.8518778065000001
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.061670927199999996,0.1626638849999999,0.31842775100000004,0.525945445,0.83168431,1.09975001
"GCAM 5.3","R_MAC_75_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.12740368,0.18591118,0.25969124,0.26968827,0.40008596,0.48196209
"GCAM 5.3","R_MAC_80_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.03535405,0.154059,0.3324759,0.5539715000000001,0.842707,1.045339
"GCAM 5.3","R_MAC_80_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.5109589,1.5787686,1.6674042000000002,1.8049073,2.1223693999999997,2.2704251
