"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IMAGE 3.0","CO_2Deg2020","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr",15.72790551757812,15.51790014648438,15.17019995117188,15.11796948242188,12.49839282226563,10.9725478515625,9.578125244140628,8.327544189453125,7.420293212890625,6.727190185546876,"",5.742521850585938,"",4.963020568847656,"",4.843858581542968,"",4.7182904052734385,"",4.612208862304686
"IMAGE 3.0","CO_2Deg2020","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",41.51444959640503,42.93189668655396,52.720948219299316,60.60379981994629,60.74044895172119,60.95270156860352,59.23081111907959,57.28363037109375,57.223448753356934,56.02145195007324,"",47.98151969909668,"",28.78270053863525,"",21.85048770904541,"",16.68286275863647,"",14.068605840206141
"IMAGE 3.0","CO_2Deg2020","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.315724349975586,1.3804680480957028,1.614376556396484,1.775320434570313,1.6968073425292969,1.651348693847656,1.5965523681640619,1.562505920410156,1.592380249023438,1.61828515625,"",1.7408359375,"",1.870722412109375,"",1.901837890625,"",1.887506591796875,"",1.866042053222656
"IMAGE 3.0","CO_2Deg2020","Turkey","Population","million",71.16903686523438,75.98284149169922,80.46336364746094,84.60965728759766,88.36744689941406,91.66673278808594,94.49812316894531,96.86788940429688,98.7519989013672,100.1379013061523,"",101.3368988037109,"",100.9755020141602,"",99.25018310546876,"",96.6360321044922,"",93.66155242919922
"IMAGE 3.0","CO_2Deg2020","Turkey","Final Energy|Residential and Commercial|Commercial","EJ/yr",0.198222396850586,0.2604761047363281,0.3538835144042969,0.475650390625,0.4808103942871094,0.4878117065429688,0.4884154052734375,0.5083458862304687,0.5399542236328125,0.5702841796875,"",0.674242919921875,"",0.7480983886718751,"",0.7954998779296876,"",0.81603662109375,"",0.8307520141601563
"IMAGE 3.0","CO_2Deg2020","Turkey","Final Energy|Residential and Commercial|Residential","EJ/yr",1.117501953125,1.119991943359375,1.260493041992188,1.299670043945313,1.215996948242188,1.163536987304688,1.108136962890625,1.054160034179688,1.052426025390625,1.0480009765625,"",1.066593017578125,"",1.1226240234375,"",1.1063380126953128,"",1.071469970703125,"",1.0352900390625
"IMAGE 3.0","CO_2Deg2030","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",827.0549049377441,813.904613494873,793.2512245178223,792.0072822570801,694.5428047180176,661.5830459594728,508.13622283935547,394.4503917694092,269.8560819625854,162.15140390396118,"",51.14518356323242,"",8.912379145622252,"",5.280230090022087,"",2.417716292664409,"",1.0954619552940128
"IMAGE 3.0","CO_2Deg2030","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",22.73134259033204,23.31099096679687,22.968124145507808,23.2742265625,21.124228515625,20.55957312011718,16.86905114746094,15.21474475097656,13.989002014160151,13.162813232421879,"",12.51812719726563,"",12.202025451660152,"",12.485667785644528,"",12.55267700195313,"",12.43742999267578
"IMAGE 3.0","CO_2Deg2030","European Union (28 member countries)","Population","million",526.3461074829102,536.646598815918,545.4679107666017,552.2853088378906,558.5085906982422,563.8381118774414,568.2646942138673,572.0076904296875,574.991813659668,576.9873123168945,"",577.6635894775392,"",573.1756820678711,"",565.6303100585938,"",555.396125793457,"",541.1239013671875
"IMAGE 3.0","CO_2Deg2030","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr",7.003437072753906,7.7930908203125,7.797924194335938,8.156266845703126,7.9241328125,8.328795043945313,7.413199829101562,6.912503662109375,6.827977844238283,6.822171142578125,"",7.063759033203125,"",7.442390441894531,"",7.81288427734375,"",7.988819030761719,"",7.9958713989257815
"IMAGE 3.0","CO_2Deg2030","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr",15.72790551757812,15.51790014648438,15.17019995117188,15.11795971679688,13.200095703125,12.23077807617187,9.455851318359377,8.302241088867188,7.161024169921875,6.34064208984375,"",5.4543681640625,"",4.759635009765625,"",4.672783508300783,"",4.563857971191408,"",4.44155859375
"IMAGE 3.0","CO_2Deg2030","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",41.51444959640503,42.93189668655396,52.720948219299316,60.60379981994629,68.08095169067383,75.25445938110352,60.16577911376953,58.27763080596924,53.1493616104126,41.711949348449714,"",18.44237327575684,"",10.71497173607349,"",7.2404727935791025,"",4.912271022796631,"",3.560812950134277
"IMAGE 3.0","CO_2Deg2030","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.315724349975586,1.3804680480957028,1.614376556396484,1.775320648193359,1.9023005981445318,2.044829956054687,1.666542175292969,1.625151000976563,1.600319519042969,1.620707397460938,"",1.790478515625,"",1.867343200683593,"",1.8885279541015618,"",1.8675077514648442,"",1.8322373046875
"IMAGE 3.0","CO_2Deg2030","Turkey","Population","million",71.16903686523438,75.98284149169922,80.46336364746094,84.60965728759766,88.36744689941406,91.66673278808594,94.49812316894531,96.86788940429688,98.7519989013672,100.1379013061523,"",101.3368988037109,"",100.9755020141602,"",99.25018310546876,"",96.6360321044922,"",93.66155242919922
"IMAGE 3.0","CO_2Deg2030","Turkey","Final Energy|Residential and Commercial|Commercial","EJ/yr",0.198222396850586,0.2604761047363281,0.3538835144042969,0.4756506042480469,0.5930086059570313,0.7165919189453125,0.5781691284179687,0.5529010009765625,0.5414204711914062,0.5198953857421875,"",0.608719482421875,"",0.7011981811523438,"",0.764242919921875,"",0.8004547729492187,"",0.8136903076171875
"IMAGE 3.0","CO_2Deg2030","Turkey","Final Energy|Residential and Commercial|Residential","EJ/yr",1.117501953125,1.119991943359375,1.260493041992188,1.299670043945313,1.3092919921875,1.328238037109375,1.088373046875,1.07225,1.058899047851562,1.10081201171875,"",1.181759033203125,"",1.16614501953125,"",1.124285034179688,"",1.067052978515625,"",1.018546997070312
"IMAGE 3.0","CO_Bridge","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",827.0550270080566,813.9048614501953,793.2525596618652,780.6828842163086,703.530689239502,646.0673408508302,503.8396034240723,381.052282333374,253.3826580047607,144.75301742553708,"",40.096778154373176,"",5.906397461891174,"",3.2620105184614663,"",1.632334305671975,"",1.104515513172373
"IMAGE 3.0","CO_Bridge","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",22.73137451171875,23.31105712890625,22.96860144042969,22.9116435546875,21.221886596679692,20.00421435546875,16.78057385253906,15.21360693359375,14.077637634277348,13.273549926757811,"",12.58631848144531,"",12.171563232421871,"",12.45704650878906,"",12.57131689453125,"",12.445454040527348
"IMAGE 3.0","CO_Bridge","European Union (28 member countries)","Population","million",526.3461074829102,536.646598815918,545.4679107666017,552.2853088378906,558.5085906982422,563.8381118774414,568.2646942138673,572.0076904296875,574.991813659668,576.9873123168945,"",577.6635894775392,"",573.1756820678711,"",565.6303100585938,"",555.396125793457,"",541.1239013671875
"IMAGE 3.0","CO_Bridge","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr",7.003468994140625,7.793156982421875,7.797978881835937,7.9153642578125,7.8893670654296875,8.0396650390625,7.270976196289062,6.847987915039062,6.828012634277345,6.875262084960937,"",7.0936513671875,"",7.4324631347656265,"",7.803622497558592,"",8.015844909667969,"",8.006263488769532
"IMAGE 3.0","CO_Bridge","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr",15.72790551757812,15.51790014648438,15.17062255859375,14.996279296875,13.33251953125,11.96454931640625,9.50959765625,8.365619018554689,7.249625,6.3982878417968765,"",5.492667114257814,"",4.73910009765625,"",4.653424011230467,"",4.555471984863281,"",4.439190551757814
"IMAGE 3.0","CO_Bridge","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",41.51444959640503,42.93189668655396,52.71243286132813,59.140700340270996,62.58939933776856,61.83988094329834,48.83572864532471,43.2588005065918,35.2345142364502,22.56348896026611,"",6.9217209815979,"",2.294117569923401,"",1.5957080125808718,"",1.4103250503540041,"",1.291676998138428
"IMAGE 3.0","CO_Bridge","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.315725158691406,1.3804695434570309,1.6141943664550782,1.737437866210938,1.772206481933594,1.74796142578125,1.466343505859375,1.4010106201171881,1.4062275390625,1.416973449707031,"",1.417067138671875,"",1.458947509765625,"",1.528468322753906,"",1.5555135498046881,"",1.553775390625
"IMAGE 3.0","CO_Bridge","Turkey","Population","million",71.16903686523438,75.98284149169922,80.46336364746094,84.60965728759766,88.36744689941406,91.66673278808594,94.49812316894531,96.86788940429688,98.7519989013672,100.1379013061523,"",101.3368988037109,"",100.9755020141602,"",99.25018310546876,"",96.6360321044922,"",93.66155242919922
"IMAGE 3.0","CO_Bridge","Turkey","Final Energy|Residential and Commercial|Commercial","EJ/yr",0.1982232055664062,0.2604776000976562,0.3538854064941406,0.45773388671875,0.5279705200195313,0.581369384765625,0.53111328125,0.5090006103515625,0.5258145141601562,0.539642822265625,"",0.6265822143554688,"",0.7073704223632813,"",0.7690092163085938,"",0.8055391235351562,"",0.8158040161132812
"IMAGE 3.0","CO_Bridge","Turkey","Final Energy|Residential and Commercial|Residential","EJ/yr",1.117501953125,1.119991943359375,1.260308959960938,1.2797039794921878,1.244235961914063,1.166592041015625,0.935230224609375,0.8920100097656251,0.8804130249023437,0.8773306274414062,"",0.7904849243164063,"",0.7515770874023437,"",0.7594591064453126,"",0.7499744262695313,"",0.7379713745117188
"IMAGE 3.0","CO_GPP","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",827.0550270080566,813.9048614501953,793.2525596618652,780.6828842163086,703.530689239502,646.0673408508302,600.1452941894531,547.3484992980957,485.318904876709,434.7728862762451,"",368.95974349975586,"",321.6633110046387,"",304.63728904724115,"",283.1724262237549,"",264.981258392334
"IMAGE 3.0","CO_GPP","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",22.73137451171875,23.31105712890625,22.96860144042969,22.9116435546875,21.221886596679692,20.00421435546875,19.11214245605469,18.30084204101563,17.39903198242187,16.65814599609375,"",15.648283325195319,"",14.74019409179687,"",14.54667712402344,"",14.29319604492187,"",13.972470397949222
"IMAGE 3.0","CO_GPP","European Union (28 member countries)","Population","million",526.3461074829102,536.646598815918,545.4679107666017,552.2853088378906,558.5085906982422,563.8381118774414,568.2646942138673,572.0076904296875,574.991813659668,576.9873123168945,"",577.6635894775392,"",573.1756820678711,"",565.6303100585938,"",555.396125793457,"",541.1239013671875
"IMAGE 3.0","CO_GPP","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr",7.003468994140625,7.793156982421875,7.797978881835937,7.9153642578125,7.8893670654296875,8.0396650390625,8.216552856445313,8.37235595703125,8.472380004882812,8.516108032226562,"",8.664125244140624,"",8.816936889648437,"",8.82167395019531,"",8.808091918945312,"",8.726029174804689
"IMAGE 3.0","CO_GPP","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr",15.72790551757812,15.51790014648438,15.17062255859375,14.996279296875,13.33251953125,11.96454931640625,10.89558959960938,9.928486083984373,8.926651977539063,8.142037963867189,"",6.984158081054687,"",5.923257202148437,"",5.7250031738281235,"",5.485104125976564,"",5.246441223144531
"IMAGE 3.0","CO_GPP","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",41.51444959640503,42.93189668655396,52.71243286132813,59.140700340270996,62.58939933776856,61.83988094329834,60.93086051940918,60.26634979248047,59.42323112487793,58.15708923339844,"",56.00568008422852,"",48.45639038085938,"",43.240089416503906,"",39.78664970397949,"",34.85277938842773
"IMAGE 3.0","CO_GPP","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.315725158691406,1.3804695434570309,1.6141943664550782,1.737437866210938,1.772206481933594,1.74796142578125,1.7359927368164059,1.72202197265625,1.706461608886719,1.686444519042969,"",1.737986999511719,"",1.802203430175781,"",1.796269226074219,"",1.764246398925781,"",1.716218505859375
"IMAGE 3.0","CO_GPP","Turkey","Population","million",71.16903686523438,75.98284149169922,80.46336364746094,84.60965728759766,88.36744689941406,91.66673278808594,94.49812316894531,96.86788940429688,98.7519989013672,100.1379013061523,"",101.3368988037109,"",100.9755020141602,"",99.25018310546876,"",96.6360321044922,"",93.66155242919922
"IMAGE 3.0","CO_GPP","Turkey","Final Energy|Residential and Commercial|Commercial","EJ/yr",0.1982232055664062,0.2604776000976562,0.3538854064941406,0.45773388671875,0.5279705200195313,0.581369384765625,0.6284777221679687,0.6670989990234375,0.69862060546875,0.721339599609375,"",0.826048583984375,"",0.8878463134765625,"",0.904255615234375,"",0.9028693847656252,"",0.8920142211914063
"IMAGE 3.0","CO_GPP","Turkey","Final Energy|Residential and Commercial|Residential","EJ/yr",1.117501953125,1.119991943359375,1.260308959960938,1.2797039794921878,1.244235961914063,1.166592041015625,1.107515014648438,1.054922973632813,1.007841003417969,0.9651049194335938,"",0.9119384155273438,"",0.9143571166992188,"",0.8920136108398438,"",0.8613770141601562,"",0.8242042846679688
"IMAGE 3.0","EN_INDCi2030_1000","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",827.0549049377441,813.9034767150879,793.0971298217772,787.4088363647461,688.4406127929688,621.1065711975098,471.5268211364746,391.6627101898194,309.45886039733887,232.6224365234375,"",149.5957250595093,"",165.2493250370026,"",204.83871746063232,"",201.2911882400513,"",194.1001014709473
"IMAGE 3.0","EN_INDCi2030_1000","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",22.73134259033204,23.31115490722656,22.96757629394532,23.24956054687501,21.287543823242192,20.09511682128905,16.60358996582031,15.093884948730471,14.03632922363281,13.34371813964844,"",12.84525811767578,"",12.947629577636711,"",13.32052264404297,"",13.402359069824222,"",13.29679699707031
"IMAGE 3.0","EN_INDCi2030_1000","European Union (28 member countries)","Population","million",526.3461074829102,536.646598815918,545.4679107666017,552.2853088378906,558.5085906982422,563.8381118774414,568.2646942138673,572.0076904296875,574.991813659668,576.9873123168945,"",577.6635894775392,"",573.1756820678711,"",565.6303100585938,"",555.396125793457,"",541.1239013671875
"IMAGE 3.0","EN_INDCi2030_1000","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr",7.003437072753906,7.793251831054688,7.798003051757814,8.156177001953125,8.037634887695312,8.231070190429687,7.40722705078125,7.014222839355469,7.003528076171875,7.058778198242187,"",7.4560632934570314,"",8.08689178466797,"",8.370550903320312,"",8.484467895507812,"",8.553005004882813
